2025-09-08 14:10:47.087 | INFO     | __main__:main:89 - Starting the time-alignment of induvidual tests.
2025-09-08 14:10:52.458 | INFO     | __main__:time_align:61 - Interpolating data for CAN2_TCM_C02_Clutch_Cval_PT_t3 from file CAN2_TCM_C02_Clutch_Cval_PT_t3.csv.
2025-09-08 14:10:52.478 | INFO     | __main__:time_align:76 - Added interpolated data for CAN2_TCM_C02_Clutch_Cval_PT_t3 to time-aligned DataFrame for Clt_Launches_G90.
2025-09-08 14:10:52.482 | INFO     | __main__:time_align:61 - Interpolating data for CAN2_TCM_C03_InShaftSpd_Cval_PT_t5 from file CAN2_TCM_C03_InShaftSpd_Cval_PT_t5.csv.
2025-09-08 14:10:52.499 | INFO     | __main__:time_align:76 - Added interpolated data for CAN2_TCM_C03_InShaftSpd_Cval_PT_t5 to time-aligned DataFrame for Clt_Launches_G90.
2025-09-08 14:10:52.499 | INFO     | __main__:time_align:61 - Interpolating data for CAN2_TCM_C08_CurrGr_Stat_PT_t4 from file CAN2_TCM_C08_CurrGr_Stat_PT_t4.csv.
2025-09-08 14:10:52.529 | INFO     | __main__:time_align:76 - Added interpolated data for CAN2_TCM_C08_CurrGr_Stat_PT_t4 to time-aligned DataFrame for Clt_Launches_G90.
2025-09-08 14:10:52.531 | INFO     | __main__:time_align:61 - Interpolating data for CAN2_TCM_C11_GrShift_Stat_PT_t2 from file CAN2_TCM_C11_GrShift_Stat_PT_t2.csv.
2025-09-08 14:10:52.550 | INFO     | __main__:time_align:76 - Added interpolated data for CAN2_TCM_C11_GrShift_Stat_PT_t2 to time-aligned DataFrame for Clt_Launches_G90.
2025-09-08 14:10:52.550 | INFO     | __main__:time_align:78 - Time alignment completed for Clt_Launches_G90. Total rows in aligned DataFrame: 72974.
2025-09-08 14:10:53.291 | SUCCESS  | __main__:main:109 - Time-aligned data for Clt_Launches_G90 saved to data/amt_aligned\g90amt_Clt_Launches_G90.csv.
2025-09-08 14:10:53.291 | INFO     | __main__:time_align:17 - Starting time alignment for Launches only_clt_Hosur_Thoppur in data/amt_csv/Launches only_clt_Hosur_Thoppur.
2025-09-08 14:10:53.301 | INFO     | __main__:time_align:26 - Found 1 parameter files to process.
2025-09-08 14:10:53.312 | INFO     | __main__:time_align:37 - Processing file: CAN2_CPC_C10_VehSpd_Cval_PT_t0.csv
2025-09-08 14:10:53.315 | INFO     | __main__:time_align:47 - Time range for alignment: 0.029560662 to 594.986254758 seconds.
2025-09-08 14:10:53.315 | INFO     | __main__:time_align:54 - Creating time-aligned DataFrame with 59496 time points.
2025-09-08 14:10:53.315 | INFO     | __main__:time_align:61 - Interpolating data for CAN2_CPC_C10_VehSpd_Cval_PT_t0 from file CAN2_CPC_C10_VehSpd_Cval_PT_t0.csv.
2025-09-08 14:10:53.330 | INFO     | __main__:time_align:76 - Added interpolated data for CAN2_CPC_C10_VehSpd_Cval_PT_t0 to time-aligned DataFrame for Launches only_clt_Hosur_Thoppur.
2025-09-08 14:10:53.332 | INFO     | __main__:time_align:78 - Time alignment completed for Launches only_clt_Hosur_Thoppur. Total rows in aligned DataFrame: 59496.
2025-09-08 14:10:53.408 | SUCCESS  | __main__:main:109 - Time-aligned data for Launches only_clt_Hosur_Thoppur saved to data/amt_aligned\g90amt_Launches only_clt_Hosur_Thoppur.csv.
2025-09-08 14:10:53.408 | INFO     | __main__:time_align:17 - Starting time alignment for OnRoad_Trials_Hosur_G90 in data/amt_csv/OnRoad_Trials_Hosur_G90.
2025-09-08 14:10:53.418 | INFO     | __main__:time_align:26 - Found 9 parameter files to process.
2025-09-08 14:10:53.421 | INFO     | __main__:time_align:37 - Processing file: CAN1_TCM_TST_MSG_112_70h_tmpCltActTC_t4.csv
2025-09-08 14:10:53.492 | INFO     | __main__:time_align:37 - Processing file: CAN1_TCM_TST_MSG_120_78h_sCltAct_t5.csv
2025-09-08 14:10:53.515 | INFO     | __main__:time_align:37 - Processing file: CAN2_CPC_C10_VehSpd_Cval_PT_t0.csv
2025-09-08 14:10:53.548 | INFO     | __main__:time_align:37 - Processing file: CAN2_CPC_C12_HiResAccelPdlPosn_Cval_t3.csv
2025-09-08 14:10:53.596 | INFO     | __main__:time_align:37 - Processing file: CAN2_MCM_C02_EngSpd_Cval_PT_t7.csv
2025-09-08 14:10:53.649 | INFO     | __main__:time_align:37 - Processing file: CAN2_MCM_C02_EngTrq_Cval_PT_t7.csv
2025-09-08 14:10:53.698 | INFO     | __main__:time_align:37 - Processing file: CAN2_TCM_C03_InShaftSpd_Cval_PT_t6.csv
2025-09-08 14:10:53.709 | INFO     | __main__:time_align:37 - Processing file: CAN2_TCM_C08_CurrGr_Stat_PT_t2.csv
2025-09-08 14:10:53.761 | INFO     | __main__:time_align:37 - Processing file: CAN2_TCM_C11_GrShift_Stat_PT_t1.csv
2025-09-08 14:10:53.769 | INFO     | __main__:time_align:47 - Time range for alignment: 0.031989681 to 1282.021506895 seconds.
2025-09-08 14:10:53.772 | INFO     | __main__:time_align:54 - Creating time-aligned DataFrame with 128199 time points.
2025-09-08 14:10:53.775 | INFO     | __main__:time_align:61 - Interpolating data for CAN1_TCM_TST_MSG_112_70h_tmpCltActTC_t4 from file CAN1_TCM_TST_MSG_112_70h_tmpCltActTC_t4.csv.
2025-09-08 14:10:53.778 | INFO     | __main__:time_align:76 - Added interpolated data for CAN1_TCM_TST_MSG_112_70h_tmpCltActTC_t4 to time-aligned DataFrame for OnRoad_Trials_Hosur_G90.
2025-09-08 14:10:53.798 | INFO     | __main__:time_align:61 - Interpolating data for CAN1_TCM_TST_MSG_120_78h_sCltAct_t5 from file CAN1_TCM_TST_MSG_120_78h_sCltAct_t5.csv.
2025-09-08 14:10:53.812 | INFO     | __main__:time_align:76 - Added interpolated data for CAN1_TCM_TST_MSG_120_78h_sCltAct_t5 to time-aligned DataFrame for OnRoad_Trials_Hosur_G90.
2025-09-08 14:10:53.812 | INFO     | __main__:time_align:61 - Interpolating data for CAN2_CPC_C10_VehSpd_Cval_PT_t0 from file CAN2_CPC_C10_VehSpd_Cval_PT_t0.csv.
2025-09-08 14:10:53.826 | INFO     | __main__:time_align:76 - Added interpolated data for CAN2_CPC_C10_VehSpd_Cval_PT_t0 to time-aligned DataFrame for OnRoad_Trials_Hosur_G90.
2025-09-08 14:10:53.842 | INFO     | __main__:time_align:61 - Interpolating data for CAN2_CPC_C12_HiResAccelPdlPosn_Cval_t3 from file CAN2_CPC_C12_HiResAccelPdlPosn_Cval_t3.csv.
2025-09-08 14:10:53.865 | INFO     | __main__:time_align:76 - Added interpolated data for CAN2_CPC_C12_HiResAccelPdlPosn_Cval_t3 to time-aligned DataFrame for OnRoad_Trials_Hosur_G90.
2025-09-08 14:10:53.869 | INFO     | __main__:time_align:61 - Interpolating data for CAN2_MCM_C02_EngSpd_Cval_PT_t7 from file CAN2_MCM_C02_EngSpd_Cval_PT_t7.csv.
2025-09-08 14:10:53.894 | INFO     | __main__:time_align:76 - Added interpolated data for CAN2_MCM_C02_EngSpd_Cval_PT_t7 to time-aligned DataFrame for OnRoad_Trials_Hosur_G90.
2025-09-08 14:10:53.899 | INFO     | __main__:time_align:61 - Interpolating data for CAN2_MCM_C02_EngTrq_Cval_PT_t7 from file CAN2_MCM_C02_EngTrq_Cval_PT_t7.csv.
2025-09-08 14:10:53.927 | INFO     | __main__:time_align:76 - Added interpolated data for CAN2_MCM_C02_EngTrq_Cval_PT_t7 to time-aligned DataFrame for OnRoad_Trials_Hosur_G90.
2025-09-08 14:10:53.931 | INFO     | __main__:time_align:61 - Interpolating data for CAN2_TCM_C03_InShaftSpd_Cval_PT_t6 from file CAN2_TCM_C03_InShaftSpd_Cval_PT_t6.csv.
2025-09-08 14:10:54.007 | INFO     | __main__:time_align:76 - Added interpolated data for CAN2_TCM_C03_InShaftSpd_Cval_PT_t6 to time-aligned DataFrame for OnRoad_Trials_Hosur_G90.
2025-09-08 14:10:54.011 | INFO     | __main__:time_align:61 - Interpolating data for CAN2_TCM_C08_CurrGr_Stat_PT_t2 from file CAN2_TCM_C08_CurrGr_Stat_PT_t2.csv.
2025-09-08 14:10:54.041 | INFO     | __main__:time_align:76 - Added interpolated data for CAN2_TCM_C08_CurrGr_Stat_PT_t2 to time-aligned DataFrame for OnRoad_Trials_Hosur_G90.
2025-09-08 14:10:54.046 | INFO     | __main__:time_align:61 - Interpolating data for CAN2_TCM_C11_GrShift_Stat_PT_t1 from file CAN2_TCM_C11_GrShift_Stat_PT_t1.csv.
2025-09-08 14:10:54.078 | INFO     | __main__:time_align:76 - Added interpolated data for CAN2_TCM_C11_GrShift_Stat_PT_t1 to time-aligned DataFrame for OnRoad_Trials_Hosur_G90.
2025-09-08 14:10:54.080 | INFO     | __main__:time_align:78 - Time alignment completed for OnRoad_Trials_Hosur_G90. Total rows in aligned DataFrame: 128199.
2025-09-08 14:10:55.091 | SUCCESS  | __main__:main:109 - Time-aligned data for OnRoad_Trials_Hosur_G90 saved to data/amt_aligned\g90amt_OnRoad_Trials_Hosur_G90.csv.
2025-09-08 14:10:55.093 | INFO     | __main__:time_align:17 - Starting time alignment for PwrModeData in data/amt_csv/PwrModeData.
2025-09-08 14:10:55.095 | INFO     | __main__:time_align:26 - Found 1 parameter files to process.
2025-09-08 14:10:55.106 | INFO     | __main__:time_align:37 - Processing file: CAN2_CPC_C10_VehSpd_Cval_PT_t0.csv
2025-09-08 14:10:55.108 | INFO     | __main__:time_align:47 - Time range for alignment: 0.082842759 to 827.139471555 seconds.
2025-09-08 14:10:55.108 | INFO     | __main__:time_align:54 - Creating time-aligned DataFrame with 82706 time points.
2025-09-08 14:10:55.116 | INFO     | __main__:time_align:61 - Interpolating data for CAN2_CPC_C10_VehSpd_Cval_PT_t0 from file CAN2_CPC_C10_VehSpd_Cval_PT_t0.csv.
2025-09-08 14:10:55.127 | INFO     | __main__:time_align:76 - Added interpolated data for CAN2_CPC_C10_VehSpd_Cval_PT_t0 to time-aligned DataFrame for PwrModeData.
2025-09-08 14:10:55.130 | INFO     | __main__:time_align:78 - Time alignment completed for PwrModeData. Total rows in aligned DataFrame: 82706.
2025-09-08 14:10:55.236 | SUCCESS  | __main__:main:109 - Time-aligned data for PwrModeData saved to data/amt_aligned\g90amt_PwrModeData.csv.
2025-09-08 14:10:55.240 | SUCCESS  | __main__:<module>:125 - All tests time-aligned successfully.
