Time,VehSpd
167.28,17.03644432373573
167.29,17.1635793418123
167.3,17.363629118197984
167.31,17.563678894583102
167.32,17.763728670968217
167.33,17.9637784473539
167.34,18.0
167.35,18.0
167.36,18.0
167.37,18.0
167.38,18.0
167.39,17.840219478558396
167.4,17.64035119575439
167.41,17.440482912950387
167.42,17.240614630145814
167.43,17.040746347341805
167.44,17.15989077201354
167.45,17.360724767312924
167.46,17.56155876261174
167.47,17.76239275791055
167.48,17.963226753209934
167.49,18.0
167.5,18.0
167.51,18.0
167.52,18.0
167.53,18.0
167.54,18.0
167.55,18.0
167.56,18.0
167.57,18.0
167.58,18.0
167.59,18.0
167.6,18.0
167.61,18.0
167.62,18.0
167.63,18.0
167.64,18.0
167.65,18.0
167.66,18.0
167.67,18.0
167.68,18.0
167.69,18.0
167.7,18.0
167.71,18.0
167.72,18.0
167.73,18.0
167.74,18.0
167.75,18.0
167.76,18.0
167.77,18.0
167.78,18.0
167.79,18.0
167.8,18.0
167.81,18.0
167.82,18.0
167.83,18.0
167.84,18.0
167.85,18.0
167.86,18.0
167.87,18.0
167.88,18.0
167.89,18.0
167.9,18.0
167.91,18.0
167.92,18.0
167.93,18.0
167.94,18.0
167.95,18.0
167.96,18.0
167.97,18.0
167.98,18.0
167.99,18.0
168.0,18.0
168.01,18.0
168.02,18.0
168.03,18.0
168.04,18.0
168.05,18.0
168.06,18.0
168.07,18.0
168.08,18.0
168.09,18.0
168.1,18.0
168.11,18.0
168.12,18.0
168.13,18.0
168.14,18.0
168.15,18.0
168.16,18.0
168.17,18.0
168.18,18.0
168.19,18.0
168.2,18.0
168.21,18.0
168.22,18.0
168.23,18.0
168.24,18.162189465891327
168.25,18.362296022632577
168.26,18.5624025793744
168.27,18.762509136115654
168.28,18.962615692856904
168.29,19.0
168.3,19.0
168.31,19.0
168.32,19.0
168.33,19.0
168.34,18.83783519262406
168.35,18.63768613762005
168.36,18.437537082615485
168.37,18.23738802761148
168.38,18.03723897260748
168.39,18.0
168.4,18.0
168.41,18.0
168.42,18.0
168.43,18.0
168.44,18.157364659603644
168.45,18.35742718314393
168.46,18.55748970668364
168.47,18.75755223022335
168.48,18.957614753763632
168.49,19.0
168.5,19.0
168.51,19.0
168.52,19.0
168.53,19.0
168.54,19.0
168.55,19.0
168.56,19.0
168.57,19.0
168.58,19.0
168.59,19.0
168.6,19.0
168.61,19.0
168.62,19.0
168.63,19.0
168.64,19.0
168.65,19.0
168.66,19.0
168.67,19.0
168.68,19.0
168.69,19.0
168.7,19.0
168.71,19.0
168.72,19.0
168.73,19.0
168.74,19.0
168.75,19.0
168.76,19.0
168.77,19.0
168.78,19.0
168.79,19.0
168.8,19.0
168.81,19.0
168.82,19.0
168.83,19.0
168.84,19.0
168.85,19.0
168.86,19.0
168.87,19.0
168.88,19.0
168.89,19.0
168.9,19.0
168.91,19.0
168.92,19.0
168.93,19.0
168.94,19.0
168.95,19.0
168.96,19.0
168.97,19.0
168.98,19.0
168.99,19.0
169.0,19.0
169.01,19.0
169.02,19.0
169.03,19.0
169.04,19.0
169.05,19.0
169.06,19.0
169.07,19.0
169.08,19.0
169.09,19.16106912110625
169.1,19.360868243068797
169.11,19.560667365031904
169.12,19.76046648699445
169.13,19.960265608956984
169.14,20.0
169.15,20.0
169.16,20.0
169.17,20.0
169.18,20.0
169.19,20.0
169.2,20.0
169.21,20.0
169.22,20.0
169.23,20.0
169.24,20.0
169.25,20.0
169.26,20.0
169.27,20.0
169.28,20.0
169.29,20.0
169.3,20.0
169.31,20.0
169.32,20.0
169.33,20.0
169.34,20.0
169.35,20.0
169.36,20.0
169.37,20.0
169.38,20.0
169.39,20.0
169.4,20.0
169.41,20.0
169.42,20.0
169.43,20.0
169.44,20.0
169.45,20.0
169.46,20.0
169.47,20.0
169.48,20.0
169.49,20.0
169.5,20.0
169.51,20.0
169.52,20.0
169.53,20.0
169.54,20.0
169.55,20.0
169.56,20.0
169.57,20.0
169.58,20.0
169.59,20.0
169.6,20.0
169.61,20.0
169.62,20.0
169.63,20.0
169.64,20.0
169.65,20.0
169.66,20.0
169.67,20.0
169.68,20.0
169.69,20.15968273622212
169.7,20.35956616820268
169.71,20.559449600182678
169.72,20.75933303216267
169.73,20.95921646414323
169.74,21.0
169.75,21.0
169.76,21.0
169.77,21.0
169.78,21.0
169.79,21.0
169.8,21.0
169.81,21.0
169.82,21.0
169.83,21.0
169.84,21.0
169.85,21.0
169.86,21.0
169.87,21.0
169.88,21.0
169.89,21.0
169.9,21.0
169.91,21.0
169.92,21.0
169.93,21.0
169.94,21.0
169.95,21.0
169.96,21.0
169.97,21.0
169.98,21.0
169.99,21.0
170.0,21.0
170.01,21.0
170.02,21.0
170.03,21.0
170.04,21.0
170.05,21.0
170.06,21.0
170.07,21.0
170.08,21.0
170.09,21.0
170.1,21.0
170.11,21.0
170.12,21.0
170.13,21.0
170.14,21.0
170.15,21.0
170.16,21.0
170.17,21.0
170.18,21.0
170.19,21.0
170.2,21.0
170.21,21.0
170.22,21.0
170.23,21.0
170.24,21.0
170.25,21.0
170.26,21.0
170.27,21.0
170.28,21.0
170.29,21.0
170.3,21.0
170.31,21.0
170.32,21.0
170.33,21.0
170.34,21.0
170.35,21.0
170.36,21.0
170.37,21.0
170.38,21.0
170.39,21.157573789667467
170.4,21.35651080157413
170.41,21.555447813480804
170.42,21.75438482538804
170.43,21.953321837294705
170.44,22.0
170.45,22.0
170.46,22.0
170.47,22.0
170.48,22.0
170.49,22.0
170.5,22.0
170.51,22.0
170.52,22.0
170.53,22.0
170.54,22.0
170.55,22.0
170.56,22.0
170.57,22.0
170.58,22.0
170.59,22.0
170.6,22.0
170.61,22.0
170.62,22.0
170.63,22.0
170.64,22.0
170.65,22.0
170.66,22.0
170.67,22.0
170.68,22.0
170.69,22.0
170.7,22.0
170.71,22.0
170.72,22.0
170.73,22.0
170.74,22.0
170.75,22.0
170.76,22.0
170.77,22.0
170.78,22.0
170.79,22.0
170.8,22.0
170.81,22.0
170.82,22.0
170.83,22.0
170.84,22.0
170.85,22.0
170.86,22.0
170.87,22.0
170.88,22.0
170.89,22.0
170.9,22.0
170.91,22.0
170.92,22.0
170.93,22.0
170.94,22.0
170.95,22.0
170.96,22.0
170.97,22.0
170.98,22.0
170.99,22.0
171.0,22.0
171.01,22.0
171.02,22.0
171.03,22.0
171.04,22.161200244577085
171.05,22.361286093411795
171.06,22.56137194224593
171.07,22.761457791080076
171.08,22.96154363991478
171.09,23.0
171.1,23.0
171.11,23.0
171.12,23.0
171.13,23.0
171.14,23.0
171.15,23.0
171.16,23.0
171.17,23.0
171.18,23.0
171.19,23.0
171.2,23.0
171.21,23.0
171.22,23.0
171.23,23.0
171.24,23.0
171.25,23.0
171.26,23.0
171.27,23.0
171.28,23.0
171.29,23.0
171.3,23.0
171.31,23.0
171.32,23.0
171.33,23.0
171.34,23.0
171.35,23.0
171.36,23.0
171.37,23.0
171.38,23.0
171.39,23.0
171.4,23.0
171.41,23.0
171.42,23.0
171.43,23.0
171.44,23.0
171.45,23.0
171.46,23.0
171.47,23.0
171.48,23.0
171.49,23.0
171.5,23.0
171.51,23.0
171.52,23.0
171.53,23.0
171.54,23.0
171.55,23.0
171.56,23.0
171.57,23.0
171.58,23.0
171.59,23.16068380867392
171.6,23.36049816115884
171.61,23.56031251364433
171.62,23.76012686612925
171.63,23.95994121861418
171.64,24.0
171.65,24.0
171.66,24.0
171.67,24.0
171.68,24.0
171.69,24.0
171.7,24.0
171.71,24.0
171.72,24.0
171.73,24.0
171.74,24.0
171.75,24.0
171.76,24.0
171.77,24.0
171.78,24.0
171.79,24.0
171.8,24.0
171.81,24.0
171.82,24.0
171.83,24.0
171.84,24.0
171.85,24.0
171.86,24.0
171.87,24.0
171.88,24.0
171.89,24.0
171.9,24.0
171.91,24.0
171.92,24.0
171.93,24.0
171.94,24.0
171.95,24.0
171.96,24.0
171.97,24.0
171.98,24.0
171.99,24.0
172.0,24.0
172.01,24.0
172.02,24.0
172.03,24.0
172.04,24.0
172.05,24.0
172.06,24.0
172.07,24.0
172.08,24.0
172.09,24.0
172.1,24.0
172.11,24.0
172.12,24.0
172.13,24.0
172.14,24.0
172.15,24.0
172.16,24.0
172.17,24.0
172.18,24.0
172.19,24.15901169903864
172.2,24.35893955307364
172.21,24.558867407108075
172.22,24.75879526114251
172.23,24.95872311517751
172.24,25.0
172.25,25.0
172.26,25.0
172.27,25.0
172.28,25.0
172.29,25.0
172.3,25.0
172.31,25.0
172.32,25.0
172.33,25.0
172.34,25.0
172.35,25.0
172.36,25.0
172.37,25.0
172.38,25.0
172.39,25.0
172.4,25.0
172.41,25.0
172.42,25.0
172.43,25.0
172.44,25.0
172.45,25.0
172.46,25.0
172.47,25.0
172.48,25.0
172.49,25.0
172.5,25.0
172.51,25.0
172.52,25.0
172.53,25.0
172.54,25.0
172.55,25.0
172.56,25.0
172.57,25.0
172.58,25.0
172.59,25.0
172.6,25.0
172.61,25.0
172.62,25.0
172.63,25.0
172.64,25.0
172.65,25.0
172.66,25.0
172.67,25.0
172.68,25.0
172.69,25.0
172.7,25.0
172.71,25.0
172.72,25.0
172.73,25.0
172.74,25.0
172.75,25.0
172.76,25.0
172.77,25.0
172.78,25.0
172.79,25.158040935778335
172.8,25.35795311835461
172.81,25.557865300930885
172.82,25.75777748350716
172.83,25.957689666084
172.84,26.0
172.85,26.0
172.86,26.0
172.87,26.0
172.88,26.0
172.89,26.0
172.9,26.0
172.91,26.0
172.92,26.0
172.93,26.0
172.94,26.0
172.95,26.0
172.96,26.0
172.97,26.0
172.98,26.0
172.99,26.0
173.0,26.0
173.01,26.0
173.02,26.0
173.03,26.0
173.04,26.0
173.05,26.0
173.06,26.0
173.07,26.0
173.08,26.0
173.09,26.0
173.1,26.0
173.11,26.0
173.12,26.0
173.13,26.0
173.14,26.0
173.15,26.0
173.16,26.0
173.17,26.0
173.18,26.0
173.19,26.0
173.2,26.0
173.21,26.0
173.22,26.0
173.23,26.0
173.24,26.0
173.25,26.0
173.26,26.0
173.27,26.0
173.28,26.0
173.29,26.0
173.3,26.0
173.31,26.0
173.32,26.0
173.33,26.0
173.34,26.0
173.35,26.0
173.36,26.0
173.37,26.0
173.38,26.0
173.39,26.159919671331927
173.4,26.35808396058503
173.41,26.55624824983813
173.42,26.754412539091803
173.43,26.952576828344903
173.44,27.0
173.45,27.0
173.46,27.0
173.47,27.0
173.48,27.0
173.49,27.0
173.5,27.0
173.51,27.0
173.52,27.0
173.53,27.0
173.54,27.0
173.55,27.0
173.56,27.0
173.57,27.0
173.58,27.0
173.59,27.0
173.6,27.0
173.61,27.0
173.62,27.0
173.63,27.0
173.64,27.0
173.65,27.0
173.66,27.0
173.67,27.0
173.68,27.0
173.69,27.0
173.7,27.0
173.71,27.0
173.72,27.0
173.73,27.0
173.74,27.0
173.75,27.0
173.76,27.0
173.77,27.0
173.78,27.0
173.79,27.0
173.8,27.0
173.81,27.0
173.82,27.0
173.83,27.0
173.84,27.0
173.85,27.0
173.86,27.0
173.87,27.0
173.88,27.0
173.89,27.0
173.9,27.0
173.91,27.0
173.92,27.0
173.93,27.0
173.94,27.15955671459075
173.95,27.359624869808872
173.96,27.559693025026423
173.97,27.759761180243977
173.98,27.9598293354621
173.99,28.0
174.0,28.0
174.01,28.0
174.02,28.0
174.03,28.0
174.04,28.0
174.05,28.0
174.06,28.0
174.07,28.0
174.08,28.0
174.09,28.0
174.1,28.0
174.11,28.0
174.12,28.0
174.13,28.0
174.14,28.0
174.15,28.0
174.16,28.0
174.17,28.0
174.18,28.0
174.19,28.0
174.2,28.0
174.21,28.0
174.22,28.0
174.23,28.0
174.24,28.0
174.25,28.0
174.26,28.0
174.27,28.0
174.28,28.0
174.29,28.0
174.3,28.0
174.31,28.0
174.32,28.0
174.33,28.0
174.34,28.0
174.35,28.0
174.36,28.0
174.37,28.0
174.38,28.0
174.39,28.0
174.4,28.0
174.41,28.0
174.42,28.0
174.43,28.0
174.44,28.15162457408266
174.45,28.35337023490201
174.46,28.555115895720785
174.47,28.75686155653956
174.48,28.95860721735891
174.49,29.0
174.5,29.0
174.51,29.0
174.52,29.0
174.53,29.0
174.54,29.0
174.55,29.0
174.56,29.0
174.57,29.0
174.58,29.0
174.59,29.0
174.6,29.0
174.61,29.0
174.62,29.0
174.63,29.0
174.64,29.0
174.65,29.0
174.66,29.0
174.67,29.0
174.68,29.0
174.69,29.0
174.7,29.0
174.71,29.0
174.72,29.0
174.73,29.0
174.74,29.0
174.75,29.0
174.76,29.0
174.77,29.0
174.78,29.0
174.79,29.0
174.8,29.0
174.81,29.0
174.82,29.0
174.83,29.0
174.84,29.0
174.85,29.0
174.86,29.0
174.87,29.0
174.88,29.0
174.89,29.0
174.9,29.0
174.91,29.0
174.92,29.0
174.93,29.0
174.94,29.0
174.95,29.0
174.96,29.0
174.97,29.0
174.98,29.0
174.99,29.0
175.0,29.0
175.01,29.0
175.02,29.0
175.03,29.0
175.04,29.0
175.05,29.0
175.06,29.0
175.07,29.0
175.08,29.0
175.09,29.158337693876398
175.1,29.358163980888364
175.11,29.557990267900905
175.12,29.757816554912875
175.13,29.957642841924848
175.14,30.0
175.15,30.0
175.16,30.0
175.17,30.0
175.18,30.0
175.19,30.0
175.2,30.0
175.21,30.0
175.22,30.0
175.23,30.0
175.24,30.0
175.25,30.0
175.26,30.0
175.27,30.0
175.28,30.0
175.29,30.0
175.3,30.0
175.31,30.0
175.32,30.0
175.33,30.0
175.34,30.0
175.35,30.0
175.36,30.0
175.37,30.0
175.38,30.0
175.39,30.0
175.4,30.0
175.41,30.0
175.42,30.0
175.43,30.0
175.44,30.0
175.45,30.0
175.46,30.0
175.47,30.0
175.48,30.0
175.49,30.0
175.5,30.0
175.51,30.0
175.52,30.0
175.53,30.0
175.54,30.0
175.55,30.0
175.56,30.0
175.57,30.0
175.58,30.0
175.59,30.157032950107425
175.6,30.356964669426503
175.61,30.556896388746157
175.62,30.756828108065232
175.63,30.956759827384317
175.64,31.0
175.65,31.0
175.66,31.0
175.67,31.0
175.68,31.0
175.69,31.0
175.7,31.0
175.71,31.0
175.72,31.0
175.73,31.0
175.74,31.0
175.75,31.0
175.76,31.0
175.77,31.0
175.78,31.0
175.79,31.0
175.8,31.0
175.81,31.0
175.82,31.0
175.83,31.0
175.84,31.0
175.85,31.0
175.86,31.0
175.87,31.0
175.88,31.0
175.89,31.0
175.9,31.0
175.91,31.0
175.92,31.0
175.93,31.0
175.94,31.0
175.95,31.0
175.96,31.0
175.97,31.0
175.98,31.0
175.99,31.0
176.0,31.0
176.01,31.0
176.02,31.0
176.03,31.0
176.04,31.0
176.05,31.0
176.06,31.0
176.07,31.0
176.08,31.0
176.09,31.0
176.1,31.0
176.11,31.0
176.12,31.0
176.13,31.0
176.14,31.16086130225421
176.15,31.360956239297924
176.16,31.561051176341632
176.17,31.761146113385912
176.18,31.96124105042962
176.19,32.0
176.2,32.0
176.21,32.0
176.22,32.0
176.23,32.0
176.24,32.0
176.25,32.0
176.26,32.0
176.27,32.0
176.28,32.0
176.29,32.0
176.3,32.0
176.31,32.0
176.32,32.0
176.33,32.0
176.34,32.0
176.35,32.0
176.36,32.0
176.37,32.0
176.38,32.0
176.39,32.0
176.4,32.0
176.41,32.0
176.42,32.0
176.43,32.0
176.44,32.0
176.45,32.0
176.46,32.0
176.47,32.0
176.48,32.0
176.49,32.0
176.5,32.0
176.51,32.0
176.52,32.0
176.53,32.0
176.54,32.0
176.55,32.0
176.56,32.0
176.57,32.0
176.58,32.0
176.59,32.0
176.6,32.0
176.61,32.0
176.62,32.0
176.63,32.0
176.64,32.0
176.65,32.0
176.66,32.0
176.67,32.0
176.68,32.0
176.69,32.0
176.7,32.0
176.71,32.0
176.72,32.0
176.73,32.0
176.74,32.0
176.75,32.0
176.76,32.0
176.77,32.0
176.78,32.0
176.79,32.0
176.8,32.0
176.81,32.0
176.82,32.0
176.83,32.0
176.84,32.160683930048656
176.85,32.36080133492754
176.86,32.56091873980699
176.87,32.761036144685875
176.88,32.96115354956476
176.89,33.0
176.9,33.0
176.91,33.0
176.92,33.0
176.93,33.0
176.94,33.0
176.95,33.0
176.96,33.0
176.97,33.0
176.98,33.0
176.99,33.0
177.0,33.0
177.01,33.0
177.02,33.0
177.03,33.0
177.04,33.0
177.05,33.0
177.06,33.0
177.07,33.0
177.08,33.0
177.09,33.0
177.1,33.0
177.11,33.0
177.12,33.0
177.13,33.0
177.14,33.0
177.15,33.0
177.16,33.0
177.17,33.0
177.18,33.0
177.19,33.0
177.2,33.0
177.21,33.0
177.22,33.0
177.23,33.0
177.24,33.0
177.25,33.0
177.26,33.0
177.27,33.0
177.28,33.0
177.29,32.83894929046065
177.3,32.639028303233346
177.31,32.43910731600605
177.32,32.23918632877876
177.33,32.03926534155089
177.34,32.0
177.35,32.0
177.36,32.0
177.37,32.0
177.38,32.0
177.39,32.0
177.4,32.0
177.41,32.0
177.42,32.0
177.43,32.0
177.44,32.0
177.45,32.0
177.46,32.0
177.47,32.0
177.48,32.0
177.49,32.1607095870755
177.5,32.36071248311728
177.51,32.560715379159625
177.52,32.7607182752014
177.53,32.96072117124318
177.54,33.0
177.55,33.0
177.56,33.0
177.57,33.0
177.58,33.0
177.59,33.0
177.6,33.0
177.61,33.0
177.62,33.0
177.63,33.0
177.64,32.83918460149553
177.65,32.63910487772904
177.66,32.439025153962554
177.67,32.23894543019549
177.68,32.038865706429
177.69,32.16104746010695
177.7,32.36092047278755
177.71,32.56079348546757
177.72,32.7606664981476
177.73,32.96053951082819
177.74,32.839374628905375
177.75,32.63923640944844
177.76,32.43909818999093
177.77,32.23895997053399
177.78,32.03882175107705
177.79,32.0
177.8,32.0
177.81,32.0
177.82,32.0
177.83,32.0
177.84,32.0
177.85,32.0
177.86,32.0
177.87,32.0
177.88,32.0
177.89,32.0
177.9,32.0
177.91,32.0
177.92,32.0
177.93,32.0
177.94,32.16142159541106
177.95,32.36236857816228
177.96,32.56331556091293
177.97,32.764262543663584
177.98,32.9652095264148
177.99,32.83474835012588
178.0,32.63489568950152
178.01,32.435043028876585
178.02,32.235190368252226
178.03,32.03533770762787
178.04,32.0
178.05,32.0
178.06,32.0
178.07,32.0
178.08,32.0
178.09,31.840651326630137
178.1,31.64286799127272
178.11,31.44508465591473
178.12,31.247301320557305
178.13,31.04951798519988
178.14,31.152263486660203
178.15,31.35538026487367
178.16,31.558497043087137
178.17,31.761613821301182
178.18,31.964730599514645
178.19,32.0
178.2,32.0
178.21,32.0
178.22,32.0
178.23,32.0
178.24,32.0
178.25,32.0
178.26,32.0
178.27,32.0
178.28,32.0
178.29,31.83480706961557
178.3,31.6349160821647
178.31,31.43502509471383
178.32,31.23513410726296
178.33,31.03524311981152
178.34,31.16481687098869
178.35,31.364913037206037
178.36,31.565009203423937
178.37,31.76510536964128
178.38,31.96520153585861
178.39,32.0
178.4,32.0
178.41,32.0
178.42,32.0
178.43,32.0
178.44,31.841092520029665
178.45,31.63960056072712
178.46,31.438108601425142
178.47,31.236616642123167
178.48,31.03512468282062
178.49,31.165022610346934
178.5,31.364886007711966
178.51,31.56474940507756
178.52,31.76461280244259
178.53,31.964476199807617
178.54,31.83655122722806
178.55,31.63777121569552
178.56,31.43899120416298
178.57,31.240211192629875
178.58,31.04143118109733
178.59,31.0
178.6,31.0
178.61,31.0
178.62,31.0
178.63,31.0
178.64,31.15882630428101
178.65,31.360350406885875
178.66,31.56187450949074
178.67,31.76339861209617
178.68,31.96492271470104
178.69,31.834934010176728
178.7,31.635081732985523
178.71,31.43522945579488
178.72,31.23537717860424
178.73,31.035524901413037
178.74,31.164565161239253
178.75,31.36470662923433
178.76,31.564848097229987
178.77,31.76498956522507
178.78,31.96513103322015
178.79,32.0
178.8,32.0
178.81,32.0
178.82,32.0
178.83,32.0
178.84,31.83550686484489
178.85,31.635372598768733
178.86,31.43523833269201
178.87,31.23510406661585
178.88,31.03496980053969
178.89,31.0
178.9,31.0
178.91,31.0
178.92,31.0
178.93,31.0
178.94,31.15866660773961
178.95,31.360196432733336
178.96,31.561726257726484
178.97,31.76325608271964
178.98,31.96478590771336
178.99,32.0
179.0,32.0
179.01,32.0
179.02,32.0
179.03,32.0
179.04,31.836598604737464
179.05,31.637927144631977
179.06,31.439255684526486
179.07,31.240584224420434
179.08,31.041912764314947
179.09,31.0
179.1,31.0
179.11,31.0
179.12,31.0
179.13,31.0
179.14,31.0
179.15,31.0
179.16,31.0
179.17,31.0
179.18,31.0
179.19,31.164920317139885
179.2,31.364798559310238
179.21,31.56467680148002
179.22,31.7645550436498
179.23,31.96443328582015
179.24,32.0
179.25,32.0
179.26,32.0
179.27,32.0
179.28,32.0
179.29,32.0
179.3,32.0
179.31,32.0
179.32,32.0
179.33,32.0
179.34,31.835467514342003
179.35,31.63535646471628
179.36,31.435245415089984
179.37,31.23513436546426
179.38,31.035023315838533
179.39,31.163761164308507
179.4,31.3622642131167
179.41,31.56076726192489
179.42,31.759270310733648
179.43,31.95777335954184
179.44,32.0
179.45,32.0
179.46,32.0
179.47,32.0
179.48,32.0
179.49,32.0
179.5,32.0
179.51,32.0
179.52,32.0
179.53,32.0
179.54,32.0
179.55,32.0
179.56,32.0
179.57,32.0
179.58,32.0
179.59,32.0
179.6,32.0
179.61,32.0
179.62,32.0
179.63,32.0
179.64,32.0
179.65,32.0
179.66,32.0
179.67,32.0
179.68,32.0
179.69,32.0
179.7,32.0
179.71,32.0
179.72,32.0
179.73,32.0
179.74,32.0
179.75,32.0
179.76,32.0
179.77,32.0
179.78,32.0
179.79,32.0
179.8,32.0
179.81,32.0
179.82,32.0
179.83,32.0
179.84,32.0
179.85,32.0
179.86,32.0
179.87,32.0
179.88,32.0
179.89,32.0
179.9,32.0
179.91,32.0
179.92,32.0
179.93,32.0
179.94,32.0
179.95,32.0
179.96,32.0
179.97,32.0
179.98,32.0
179.99,32.0
180.0,32.0
180.01,32.0
180.02,32.0
180.03,32.0
180.04,32.0
180.05,32.0
180.06,32.0
180.07,32.0
180.08,32.0
180.09,32.0
180.1,32.0
180.11,32.0
180.12,32.0
180.13,32.0
180.14,32.0
180.15,32.0
180.16,32.0
180.17,32.0
180.18,32.0
180.19,32.0
180.2,32.0
180.21,32.0
180.22,32.0
180.23,32.0
180.24,32.0
180.25,32.0
180.26,32.0
180.27,32.0
180.28,32.0
180.29,32.0
180.3,32.0
180.31,32.0
180.32,32.0
180.33,32.0
180.34,32.0
180.35,32.0
180.36,32.0
180.37,32.0
180.38,32.0
180.39,32.0
180.4,32.0
180.41,32.0
180.42,32.0
180.43,32.0
180.44,32.0
180.45,32.0
180.46,32.0
180.47,32.0
180.48,32.0
180.49,32.0
180.5,32.0
180.51,32.0
180.52,32.0
180.53,32.0
180.54,32.0
180.55,32.0
180.56,32.0
180.57,32.0
180.58,32.0
180.59,32.0
180.6,32.0
180.61,32.0
180.62,32.0
180.63,32.0
180.64,32.0
180.65,32.0
180.66,32.0
180.67,32.0
180.68,32.0
180.69,32.0
180.7,32.0
180.71,32.0
180.72,32.0
180.73,32.0
180.74,32.0
180.75,32.0
180.76,32.0
180.77,32.0
180.78,32.0
180.79,32.0
180.8,32.0
180.81,32.0
180.82,32.0
180.83,32.0
180.84,32.16406646233089
180.85,32.36423153446238
180.86,32.564396606594435
180.87,32.76456167872593
180.88,32.96472675085742
180.89,32.83537741210666
180.9,32.63553916917422
180.91,32.43570092624179
180.92,32.23586268330879
180.93,32.03602444037635
180.94,32.16407185918824
180.95,32.36422490821905
180.96,32.564377957249285
180.97,32.76453100627952
180.98,32.96468405531032
180.99,33.0
181.0,33.0
181.01,33.0
181.02,33.0
181.03,33.0
181.04,33.0
181.05,33.0
181.06,33.0
181.07,33.0
181.08,33.0
181.09,33.0
181.1,33.0
181.11,33.0
181.12,33.0
181.13,33.0
181.14,33.0
181.15,33.0
181.16,33.0
181.17,33.0
181.18,33.0
181.19,33.0
181.2,33.0
181.21,33.0
181.22,33.0
181.23,33.0
181.24,33.0
181.25,33.0
181.26,33.0
181.27,33.0
181.28,33.0
181.29,33.0
181.3,33.0
181.31,33.0
181.32,33.0
181.33,33.0
181.34,33.0
181.35,33.0
181.36,33.0
181.37,33.0
181.38,33.0
181.39,33.0
181.4,33.0
181.41,33.0
181.42,33.0
181.43,33.0
181.44,33.0
181.45,33.0
181.46,33.0
181.47,33.0
181.48,33.0
181.49,33.0
181.5,33.0
181.51,33.0
181.52,33.0
181.53,33.0
181.54,33.0
181.55,33.0
181.56,33.0
181.57,33.0
181.58,33.0
181.59,33.0
181.6,33.0
181.61,33.0
181.62,33.0
181.63,33.0
181.64,33.0
181.65,33.0
181.66,33.0
181.67,33.0
181.68,33.0
181.69,33.0
181.7,33.0
181.71,33.0
181.72,33.0
181.73,33.0
181.74,33.0
181.75,33.0
181.76,33.0
181.77,33.0
181.78,33.0
181.79,33.0
181.8,33.0
181.81,33.0
181.82,33.0
181.83,33.0
181.84,33.0
181.85,33.0
181.86,33.0
181.87,33.0
181.88,33.0
181.89,33.0
181.9,33.0
181.91,33.0
181.92,33.0
181.93,33.0
181.94,33.16403756055726
181.95,33.36413087607618
181.96,33.56422419159454
181.97,33.76431750711289
181.98,33.96441082263182
181.99,34.0
182.0,34.0
182.01,34.0
182.02,34.0
182.03,34.0
182.04,33.83619123739957
182.05,33.636043416224936
182.06,33.4358955950503
182.07,33.23574777387509
182.08,33.03559995270045
182.09,33.16363342478659
182.1,33.36266896226314
182.11,33.56170449974026
182.12,33.76074003721681
182.13,33.95977557469337
182.14,34.0
182.15,34.0
182.16,34.0
182.17,34.0
182.18,34.0
182.19,34.0
182.2,34.0
182.21,34.0
182.22,34.0
182.23,34.0
182.24,34.0
182.25,34.0
182.26,34.0
182.27,34.0
182.28,34.0
182.29,34.0
182.3,34.0
182.31,34.0
182.32,34.0
182.33,34.0
182.34,34.0
182.35,34.0
182.36,34.0
182.37,34.0
182.38,34.0
182.39,34.0
182.4,34.0
182.41,34.0
182.42,34.0
182.43,34.0
182.44,34.0
182.45,34.0
182.46,34.0
182.47,34.0
182.48,34.0
182.49,34.0
182.5,34.0
182.51,34.0
182.52,34.0
182.53,34.0
182.54,34.0
182.55,34.0
182.56,34.0
182.57,34.0
182.58,34.0
182.59,34.0
182.6,34.0
182.61,34.0
182.62,34.0
182.63,34.0
182.64,34.0
182.65,34.0
182.66,34.0
182.67,34.0
182.68,34.0
182.69,34.0
182.7,34.0
182.71,34.0
182.72,34.0
182.73,34.0
182.74,34.0
182.75,34.0
182.76,34.0
182.77,34.0
182.78,34.0
182.79,34.0
182.8,34.0
182.81,34.0
182.82,34.0
182.83,34.0
182.84,34.0
182.85,34.0
182.86,34.0
182.87,34.0
182.88,34.0
182.89,34.0
182.9,34.0
182.91,34.0
182.92,34.0
182.93,34.0
182.94,34.0
182.95,34.0
182.96,34.0
182.97,34.0
182.98,34.0
182.99,34.0
183.0,34.0
183.01,34.0
183.02,34.0
183.03,34.0
183.04,34.16366215532944
183.05,34.36378391340934
183.06,34.563905671489245
183.07,34.764027429569715
183.08,34.96414918764962
183.09,35.0
183.1,35.0
183.11,35.0
183.12,35.0
183.13,35.0
183.14,35.0
183.15,35.0
183.16,35.0
183.17,35.0
183.18,35.0
183.19,35.0
183.2,35.0
183.21,35.0
183.22,35.0
183.23,35.0
183.24,35.0
183.25,35.0
183.26,35.0
183.27,35.0
183.28,35.0
183.29,35.0
183.3,35.0
183.31,35.0
183.32,35.0
183.33,35.0
183.34,35.0
183.35,35.0
183.36,35.0
183.37,35.0
183.38,35.0
183.39,35.0
183.4,35.0
183.41,35.0
183.42,35.0
183.43,35.0
183.44,35.0
183.45,35.0
183.46,35.0
183.47,35.0
183.48,35.0
183.49,35.0
183.5,35.0
